website_url,having_ip_address,url_length,shortining_service,having_at_symbol,double_slash_redirecting,prefix_suffix,having_sub_domain,sslfinal_state,domain_registration_length,favicon,port,https_token,request_url,url_of_anchor,links_in_tags,sfh,submitting_to_email,abnormal_url,redirect,on_mouseover,rightclick,popupwindow,iframe,age_of_domain,dnsrecord,web_traffic,page_rank,google_index,links_pointing_to_page,statistical_report,result
https://agrichamber.lv/izsludinam-pieteiksanos-macibu-kursam-digitalo-tehnologiju-izmantosana-augkopiba-kurzeme/,1,-1,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,-1,1,-1,1,1,1,1,1
https://qa-stack.pl/accounts/signup/?next=/software/8956/how-do-you-decide-how-much-your-software-will-cost,1,-1,1,1,1,-1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1
http://www.skyheart.co.jp/?mode=f10,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,1,0,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1
https://xpleasure.pl/nadmuchiwany-silikonowy-korek-wibracyjny/,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
https://env.ut.ac.ir/fa/web/envt/w/%DA%AF%D8%B1%D9%88%D9%87-%D9%85%D9%87%D9%86%D8%AF%D8%B3%DB%8C-%D8%B7%D8%B1%D8%A7%D8%AD%DB%8C-%D9%85%D8%AD%DB%8C%D8%B7-%D8%B2%DB%8C%D8%B3%D8%AA,1,-1,1,1,1,1,1,0,-1,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,1,1,1
https://www.kidiko.ro/primul-meu-calut-cu-tija/,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
https://100haberler.com.tr/devrim-ozkana-askini-ilan-edip-daha-sonra-hesabim-hacklendi-diyen-lucas-torreira-hepimizi-huzunlendirdi/,1,-1,1,1,1,1,1,0,-1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
https://k-mac-camber-kits.com/product/mercedes-506116-4l-front-w176-w246-incl-amg-2-0-degs-pos-or-neg-lowered/,1,-1,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
https://www.lostallovini.it/228-casata-monfort-vini,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
https://ga.wikipedia.org/wiki/Frank_Drohan,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
https://littleflower.ac.in/contact/,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1
https://www.libres.cz/dilo/113098-zabi-koncert/,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,0,1,1
https://baksheesh.club/tag-best/jerk/1/,1,1,1,1,1,1,1,0,1,1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1
https://neviditelnypes.lidovky.cz/politika/politika-polocas-rozpadu.A141013_200340_p_politika_wag,1,-1,1,1,1,1,1,0,1,-1,1,1,-1,0,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1
https://opendata.ual.es/dataset/?tags=transparencia&tags=Contratos&groups=economia&license_id=cc-by&res_format=CSV,1,-1,1,1,1,1,1,0,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,1,1,1,1,1
https://murphyscarpetcleaning.com.au/carpet-cleaning-wendouree-village/,1,0,1,1,1,1,1,0,-1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,1,1,1
https://www.dujingtou.com/t/ansco-memo-%EF%BC%881927%E5%9E%8B%EF%BC%89,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,-1,1,1
http://wamilitaryalliance.org/,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
https://einwaller.com/product-category/herren/unterwaesche/,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
https://www.mmnews.de/politik/68087-cdu-euer-sieg-ist-unser-sieg,1,0,1,1,1,1,1,0,-1,1,1,1,0,0,0,0,1,1,1,1,1,1,-1,-1,1,0,1,1,1,1,1
https://www.vaporauthority.com/collections/mad-hatter-e-juice,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
http://www.bildero.com,1,1,1,1,1,1,1,-1,1,1,1,1,0,0,-1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,0,1,1
https://www.wessexprocurement.nhs.uk/,1,1,1,1,1,1,1,0,-1,-1,1,1,-1,1,-1,-1,1,-1,1,1,1,1,1,-1,1,0,1,1,1,1,1
https://www.stimultania.org/rubrique-editions-revue/modules-dexposition/,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
https://www.mtzn.com/media/2w8qc8c/imitate-the-way-of-christ-rest-solitude,1,0,1,1,1,1,1,0,1,1,1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
https://www.vr46store.com/product-page/academy-monster-energy-t-shirt,1,0,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,-1,1,1,0,-1,1,-1,1,1
https://influenceresources.libsyn.com/podcast/154-the-hospitable-leader,1,0,1,1,1,1,1,0,1,1,1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1
https://zonefranche.media/chez-editions-atmospheres-lavocate-catherine-lison-croze-ouvre-premieres-pages-dune-nouvelle-collection-4886,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
https://www.qubar.se/bjursas-ski-center-soul-park-2013/,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,0,1,1
https://rambles.ca/products/cover-blubber-xl-food-saver,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
http://wwwp.medtronic.com/productperformance/content/method_for_estimating_leads.html;JSESSIONID_productperformance=d5nckyyCz5GXNFChjyg9JSp1J9JCxDQqDFN3ML8V8Tn1bVn2Vv2g!751421486!429297474,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
https://ottawa.ctvnews.ca/photo-galleries/weather-watchers/weather-watchers-july-2020-1.5008081?cache=yes%3Fautoplay%3Dtrue%3FcontactForm%3Dtrue,1,-1,1,1,1,1,1,0,1,-1,1,1,-1,1,0,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1
https://www.motul.com/tj/ru/news/events-racing/mathieu-baumel-using-motul-is-a-form-of-insurance,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1
