id,timestamp,open_rank_domain,page_rank_integer,page_rank_decimal,website_url,having_ip_address,url_length,shortining_service,having_at_symbol,double_slash_redirecting,prefix_suffix,having_sub_domain,sslfinal_state,domain_registration_length,favicon,port,https_token,request_url,url_of_anchor,links_in_tags,sfh,submitting_to_email,abnormal_url,redirect,on_mouseover,rightclick,popupwindow,iframe,age_of_domain,dnsrecord,web_traffic,page_rank,google_index,links_pointing_to_page,statistical_report,result
2e18ca4f-3947-42b5-b5b3-1f2f98a7a0cd,2024-11-19T06:19:27.718877,fg0z63sr.paperform.co,0,0,https://fg0z63sr.paperform.co/,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,1,1
474fb240-4028-496e-b5be-3a08e1dd3d91,2024-11-19T06:19:39.501342,sftu2zp1.paperform.co,0,0,https://sftu2zp1.paperform.co/,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1
d53f1f07-18fc-4f6d-b5b8-e0d0942c5296,2024-11-19T06:20:11.430324,ww25.vinted-pl-gj32d.letstallk.xyz,0,0,https://ww25.vinted-pl-gj32d.letstallk.xyz/processing/1659595204246761?subid1=20241115-1611-15c0-9528-cf401bd48d96,1,-1,1,1,1,-1,0,0,1,-1,1,1,0,1,0,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,1
8b8f28d8-9b33-4277-9023-f329627fe8ed,2024-11-19T06:20:25.574960,docs.google.com,9,8.81,https://docs.google.com/presentation/d/e/2PACX-1vSevJMqgdDVBQgRtjCFZpVjasQHs_LqLSBJfCqvjrGLvUQbBQ2NEklkIL0iAxJ-5k7SoDYVL_EN9qTw/pub?start=false&amp;loop=false&amp;delayms=3000,1,-1,1,1,1,1,1,0,1,-1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1
bf0439ad-829b-4dcf-98c0-ea010158c6bd,2024-11-19T06:20:37.311891,compliance-page-issu.d13z0rbu5zhsxy.amplifyapp.com,0,0,https://compliance-page-issu.d13z0rbu5zhsxy.amplifyapp.com/,1,0,1,1,1,-1,0,0,1,1,1,1,1,1,0,-1,-1,1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1
19bd1c08-cfd5-4ec1-9e39-88b6f71b711d,2024-11-19T06:20:51.699437,bantuan-ewallett2.regist7.com,0,0,https://bantuan-ewallett2.regist7.com/,1,1,1,1,1,-1,1,0,1,1,1,1,0,0,0,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,1
4fc92cd4-a025-4187-b415-11db4df8de8a,2024-11-19T06:21:06.880829,banttuan-ibu-bersallin.free-regist.link,0,0,https://banttuan-ibu-bersallin.free-regist.link/,1,1,1,1,1,-1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1
4d1a00dc-e9bb-4377-9aa0-2e7f532fa380,2024-11-19T06:21:23.170017,nomicx.co,0,0,http://nomicx.co/ap,1,1,1,1,1,1,1,0,1,1,1,1,-1,-1,-1,1,1,1,0,1,1,1,1,1,1,-1,-1,-1,0,1,1
d7304c10-b231-47e4-a1cb-1ef622ec0ee4,2024-11-19T06:21:34.058255,matemeskzloign.gitbook.io,3,2.5,https://matemeskzloign.gitbook.io/us,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
2d3a74dd-a0a5-4c68-8a24-61e7cde2b521,2024-11-19T06:21:44.486417,docs--bridge--trozr.gitbook.io,0,0,https://docs--bridge--trozr.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
6d64520b-5bbf-46c0-9a5c-98a28fd7389f,2024-11-19T06:21:57.883230,onlinevystarcumainphp.weebly.com,0,0,https://onlinevystarcumainphp.weebly.com/,1,1,1,1,1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,-1,1,1
6871f8be-c7f8-4a9a-ab1b-8fd491401015,2024-11-19T06:22:08.560043,oauths-bitbuylogin.gitbook.io,1,1.43,https://oauths-bitbuylogin.gitbook.io/us,1,1,1,1,1,-1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,1
df6b2d09-e77e-4264-9143-1d7c8e31c66c,2024-11-19T06:22:22.238369,currentlyatt88658.weebly.com,0,0,https://currentlyatt88658.weebly.com/,1,1,1,1,1,1,1,0,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,1
333298e2-590f-4c9b-93ad-cad412658244,2024-11-19T06:22:33.722931,currentlymailru2024.weebly.com,0,0,https://currentlymailru2024.weebly.com/,1,1,1,1,1,1,1,0,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,1
01c26fe7-15e3-4829-b068-0ef79be40cb2,2024-11-19T06:22:45.962959,help-stattrt-troozr.gitbook.io,3,2.73,https://help-stattrt-troozr.gitbook.io/us,1,1,1,1,1,-1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
bc0a6960-fc70-4cfa-a1ac-7917dd5289b4,2024-11-19T06:22:59.397046,ftghtrrtr.weebly.com,0,0,https://ftghtrrtr.weebly.com/,1,1,1,1,1,1,1,0,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,1
b12460fb-c4e7-476d-8784-f02b3d6aea39,2024-11-19T06:23:13.203989,mksavnders.wixstudio.io,0,0,https://mksavnders.wixstudio.io/my-site,1,1,1,1,1,1,1,0,1,-1,1,1,-1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,0,1,1
69e600f5-2796-428b-9611-551962a2a380,2024-11-19T06:23:26.361038,attadmin3793955973.weebly.com,0,0,https://attadmin3793955973.weebly.com/,1,1,1,1,1,1,1,0,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,1
42bfdcef-a5cd-40fc-9872-17a78eab32b3,2024-11-19T06:23:37.044465,rem128201.webflow.io,0,0,https://rem128201.webflow.io/,1,1,1,1,1,1,1,0,1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
3ee0fdd1-0263-40d5-8d79-0d3b899cb1fa,2024-11-19T06:23:48.426614,attfgrefjerfefwdconnection.weebly.com,0,0,https://attfgrefjerfefwdconnection.weebly.com/,1,1,1,1,1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,1
97339678-66e5-48f2-b4ee-fb6597ad613a,2024-11-19T06:23:59.941674,upiilodein.gitbook.io,2,1.61,https://upiilodein.gitbook.io/us,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
e7debdbb-0412-480c-ade3-a0374a10bbd7,2024-11-19T06:24:10.623082,miaetamakolgin.gitbook.io,3,2.73,https://miaetamakolgin.gitbook.io/us,1,1,1,1,1,1,1,0,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
fe44aac2-2c8a-405f-a2af-41b210a4564f,2024-11-19T06:24:24.130325,webalailtmoatlogin.weebly.com,0,0,https://webalailtmoatlogin.weebly.com/,1,1,1,1,1,1,1,0,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,0,1,1
42bc6db1-0b02-4a75-9db2-9c7cb5ab50c7,2024-11-19T06:24:37.131514,orangefrghty.weebly.com,0,0,https://orangefrghty.weebly.com/,1,1,1,1,1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,0,1,1
b794002b-dc6f-48cf-8592-e1ff83cd3b72,2024-11-19T06:24:49.020389,attwebreports.weebly.com,0,0,https://attwebreports.weebly.com/,1,1,1,1,1,1,1,0,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,1
d8284d77-4fff-4e0b-8d92-68fc5fe8a067,2024-11-19T06:25:03.188619,docs.google.com,9,8.81,https://docs.google.com/presentation/d/e/2PACX-1vTLj1KX7KLJ_6EHJ7_sY43TUnSq-WJFsV5xW7G5GOlUD0lBv8JKjyZYS38enS2qy3il7a2-e6BOtpe0/pub?start=false&amp;loop=false&amp;delayms=3000,1,-1,1,1,1,1,1,0,1,-1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1
d8f95db6-ae87-4c54-b577-090748db9d4a,2024-11-19T06:25:22.889685,tinyurl.com,8,7.92,https://tinyurl.com/5a67uecw,1,1,-1,1,1,1,1,0,1,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1
68e8ca26-8fd1-4e3e-bef1-d32874ab3be2,2024-11-19T06:25:40.056031,dropbox.com,8,7.72,https://www.dropbox.com/scl/fi/5qqnhzg9h9g5wrzq2xpjd/BT-VOICE-MESSAGE.paper?rlkey=ueaai8m6f8mbfhcbr3ho5casn&st=jwkrkjgv&dl=0,1,-1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,1,1
0838ac6b-d0fd-4e6c-ac1c-a6fef0372258,2024-11-19T06:25:57.609517,odota.icmequiqment.com,0,0,http://odota.icmequiqment.com/sr29/ar.html,1,1,1,1,1,1,1,0,1,1,1,1,0,1,-1,0,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1
94de6090-7618-4c52-a4ba-69e46c8307bf,2024-11-19T06:26:06.882688,remboursement-particulier-annuel.vercel.app,0,0,https://remboursement-particulier-annuel.vercel.app/info.html?fr/login/upn=HNPZwOCJRk64YV-2FLKSrdSY-2FoLhbGxxr5RqkXLqTi87KfUFsnwF-2FGZwOckPKbah7Q03jeyhxScA-2BmDAArzX5L52prlwEfGqf-2B3xFHegfyj4Jwze9ihrsH0QWxJ4Xoe3O2bivPvHLgwXji7-2BugH1Wh7jpg-2FI-2F6Hjxmh0bDUirj2lWhPBxCdpmG4tmxb9dZjeX569XMitX25zccuUh,1,-1,1,1,1,-1,1,0,-1,1,1,1,0,1,0,-1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1
c11d0430-83d1-433a-af07-3d8c872a0f66,2024-11-19T06:26:21.216757,cbaverificationau.com,0,0,https://cbaverificationau.com/main.html,1,1,1,1,1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1
95b6ec8d-b664-43dc-b4af-e5f3b45158a0,2024-11-19T06:26:38.255960,intermediate-peppermint-blackbird.glitch.me,0,0,https://intermediate-peppermint-blackbird.glitch.me/hostlink.html,1,0,1,1,1,-1,1,0,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,1,-1,-1,-1,1,1,1
b95e03eb-d02c-48f8-bb6c-f7a801f185da,2024-11-19T06:26:52.787134,full-vidiio.room-privatenew.live,0,0,https://full-vidiio.room-privatenew.live/,1,1,1,1,1,-1,1,0,1,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,1,1
bee7994c-301e-4aeb-b53c-e74f77d64e31,2024-11-19T06:27:07.104742,full-vidiio.room-privatenew.live,0,0,http://full-vidiio.room-privatenew.live,1,1,1,1,1,-1,1,0,1,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,1,1
5a30cf05-adbb-4e3a-8339-b97cb786f63f,2024-11-19T06:27:19.389022,schedulecareersconnectnow-case.com,0,0,https://schedulecareersconnectnow-case.com/,1,1,1,1,1,-1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1
cd0e9cbc-ef28-4cf0-aeac-5f7dddbf8936,2024-11-19T06:27:42.124803,molekinha.com.br,3,2.94,https://www.molekinha.com.br/2016/upload/contato/94827/alibaba.com/passport.alibaba.com/icbu_login.htm/Login.php,1,-1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,1
be8ce7d4-4aac-483f-9b05-1e336936eff3,2024-11-19T06:27:59.915003,s.id,6,5.91,https://s.id/JandaMelayuLocal2023,1,1,1,1,1,1,1,0,1,-1,1,1,-1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1
b4e3e1ac-2625-47e9-b1c0-869fc3129d73,2024-11-19T06:28:15.409507,docs.google.com,9,8.81,https://docs.google.com/presentation/d/e/2PACX-1vRB-dqGGvV2r0HlCpGLZYvV0yMfuWQIVxQBi-Bi0XtTvIeeWRyv8fWTVl3b2-s3rM8gO3m8qv0c898I/pub?start=false,1,-1,1,1,1,1,1,0,1,-1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1
d98eade8-4c9c-488a-82b5-13536865b8ba,2024-11-19T06:28:34.187457,docs.google.com,9,8.81,https://docs.google.com/drawings/d/1389fHpdClpG9lQh_nppiORcc4yX07IStz4qdqolC8vw/edit,1,-1,1,1,1,1,1,0,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,1,1,-1,0,1,1
80ba391b-40ae-49a7-80fe-089681569906,2024-11-19T06:28:47.726766,docs.google.com,9,8.81,https://docs.google.com/presentation/d/e/2PACX-1vQ1zPlmc_mFWCvevPN-ehMq5Xurh7iU_ZdA1hJTrb7fojFEmVshr0HD0aWa4GMw7slF0u4ZoqAzOzNA/pub?start=false&amp;loop=false&amp;delayms=3000,1,-1,1,1,1,1,1,0,1,-1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1
44ad537c-89bb-4111-b15e-bb845847b155,2024-11-19T06:28:59.922889,currently8184.weebly.com,0,0,https://currently8184.weebly.com/,1,1,1,1,1,1,1,0,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,1
0a3da250-9ead-40cd-98c4-46123a51e917,2024-11-19T06:29:11.974565,currentattnetuux.weebly.com,0,0,https://currentattnetuux.weebly.com/,1,1,1,1,1,1,1,0,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,1
c1458ce6-7ced-4893-b8cf-68f33816fb77,2024-11-19T06:29:18.872159,middawufisei-5234.vercel.app,0,0,https://middawufisei-5234.vercel.app/ratixx.html/,1,1,1,1,1,-1,1,0,-1,1,1,1,1,1,0,-1,-1,-1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,1,1
41492886-fb4f-4a7f-82d8-f46b8ba319b7,2024-11-19T06:29:35.311266,mail.join-group-gay-fun.xriz18.pw,0,0,http://mail.join-group-gay-fun.xriz18.pw,1,1,1,1,1,-1,0,-1,1,-1,1,1,-1,0,-1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,1,1
8ff8c0c8-cda5-4c11-aa0d-e2a1a71b7309,2024-11-19T06:29:51.048183,join-group-gay-fun.xriz18.pw,0,0,http://join-group-gay-fun.xriz18.pw,1,1,1,1,1,-1,1,0,1,-1,1,1,-1,0,-1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,1,1
494659b7-d27b-4476-ac07-2e2548949df0,2024-11-19T06:32:42.762202,bit.ly,9,8.64,https://bit.ly/3Z5RDYJ,1,1,-1,1,1,1,1,0,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1
ff3b3191-747c-4c49-8bdd-9df546de68e6,2024-11-19T06:32:52.286417,bit.ly,9,8.64,https://bit.ly/40zSGkr,1,1,-1,1,1,1,1,0,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1
351410e5-3a81-4618-b086-671a7068b14b,2024-11-19T06:33:02.424455,bit.ly,9,8.64,https://bit.ly/3AvdcYX,1,1,-1,1,1,1,1,0,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1
15a9946b-3dfd-4c71-8a23-2cb99e4a4cae,2024-11-19T06:33:11.152239,bit.ly,9,8.64,https://bit.ly/4hIOipD,1,1,-1,1,1,1,1,0,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1
3f2cbc6b-1d03-4079-9be1-62ed306a8d7f,2024-11-19T06:33:21.839008,bit.ly,9,8.64,https://bit.ly/4fE1zhj,1,1,-1,1,1,1,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1
8288affe-ab1d-4763-88dc-35743aa6ad08,2024-11-19T06:33:31.351837,bit.ly,9,8.64,https://bit.ly/4epkoUt,1,1,-1,1,1,1,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1
2b6f12d8-d3c5-42be-b524-895820ae6395,2024-11-19T06:33:42.310695,bit.ly,9,8.64,https://bit.ly/3AtTT2l,1,1,-1,1,1,1,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1
35834e24-dd05-4341-bc89-822ca73daa90,2024-11-19T06:33:51.439962,bit.ly,9,8.64,https://bit.ly/3YUzehl,1,1,-1,1,1,1,1,0,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1
6a41de4a-d253-4274-887e-c941855c2720,2024-11-19T06:34:01.463070,bit.ly,9,8.64,https://bit.ly/4fK9Os2,1,1,-1,1,1,1,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1
a52efb35-1a80-49f6-b5d3-4c4ad9854eec,2024-11-19T06:34:11.432944,bit.ly,9,8.64,https://bit.ly/3Co5kZP,1,1,-1,1,1,1,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1
4c0caf53-0dbc-493c-97e3-8f637896d048,2024-11-19T06:34:25.050100,urlz.fr,5,5.13,https://urlz.fr/t2HL,1,1,-1,1,1,1,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1
92e143ac-b9a0-4900-b865-a40db9647432,2024-11-19T06:34:45.675643,urlz.fr,5,5.13,https://urlz.fr/t31X,1,1,-1,1,1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,1,1
dab636da-9b02-445b-af1c-44cce2316e65,2024-11-19T06:35:21.966751,hm.ru,3,2.86,https://hm.ru/5dYHvq,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,-1,1,1,1,1,1,1,0,1,-1,-1,-1,1
929576b6-2e0f-42c7-831a-719803d613fe,2024-11-19T06:35:35.395323,youronlinetrraackkkk.freewebhostmost.com,0,0,https://youronlinetrraackkkk.freewebhostmost.com/ddh/tracking/fV5EjH/msg.php?id=70731209,1,-1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1
e4132aa1-499e-4c3f-a03b-4744b05b4d26,2024-11-19T06:35:53.791274,urlz.fr,5,5.13,https://urlz.fr/t30u,1,1,-1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1
1379ecaf-cb1b-47f0-852e-f11fc9a5012d,2024-11-19T06:36:06.123833,lokapspebouah.freewebhostmost.com,0,0,https://lokapspebouah.freewebhostmost.com/ddh/tracking/fV5EjH/msg.php?id=41488170,1,-1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1
dbeda4da-8710-4661-a024-9135720722a5,2024-11-19T06:36:23.382239,urlz.fr,5,5.13,https://urlz.fr/t2Z6,1,1,-1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1
108d3062-1f5e-4b07-bd83-84c3b87c8d37,2024-11-19T06:36:45.175733,urlz.fr,5,5.13,https://urlz.fr/t2U4,1,1,-1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1
0ede4873-a8aa-4ed1-bcfb-29adeee90bc3,2024-11-19T06:36:58.337204,aderokoubamse.freewebhostmost.com,0,0,https://aderokoubamse.freewebhostmost.com/ddh/tracking/fV5EjH/msg.php?id=333422,1,-1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1
de6b52fd-d454-445b-b027-fe28ab9dd544,2024-11-19T06:37:17.098273,urlz.fr,5,5.13,https://urlz.fr/t2DP,1,1,-1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1
15806f82-d6fd-45da-b16a-c02734223a1d,2024-11-19T06:37:29.931666,iqegv0.webwave.dev,0,0,https://iqegv0.webwave.dev/,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
3eecbc46-28c3-42fc-b5ba-b82a9cf2a99a,2024-11-19T06:37:43.996901,hm.ru,3,2.86,https://hm.ru/Vsu2FZ,1,1,1,1,1,1,1,0,1,1,1,1,0,-1,0,1,1,1,-1,1,1,1,1,1,1,0,1,-1,0,-1,1
f68bd513-b5fb-4ed7-91d1-4171a6716b5b,2024-11-19T06:37:57.432832,docs.google.com,9,8.81,https://docs.google.com/presentation/d/e/2PACX-1vR2zVo2U_9dJxYK5Gg75-zycBPjbtkyEJ6JMu08u3dd6B2uA6_adASYWoLtPurkv4CDTF3E5NO0nWQT/pub?start=false&loop=false&delayms=3000,1,-1,1,1,1,1,1,0,1,-1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1
e4a132af-49a0-42c7-9722-d8d131e2dc1f,2024-11-19T06:38:11.278840,tinyurl.com,8,7.92,https://tinyurl.com/29egzhv3,1,1,-1,1,1,1,1,0,1,-1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1
57780e8b-d812-4135-bc4e-ddaa2cf51f5d,2024-11-19T06:38:22.954901,docs.google.com,9,8.81,https://docs.google.com/presentation/d/e/2PACX-1vTOxyyyeCu9cvOVYI-ppdHYZb2LEZ1dmW_aBzt0GXHQ6tWTAP6J4JFsjtz_llTnUr9o40I9SZzHafCa/pub?start=false&loop=false&delayms=3000,1,-1,1,1,1,1,1,0,1,-1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1
e24c3c09-a593-4c25-bdac-2b1c3712d664,2024-11-19T06:38:36.682361,tinyurl.com,8,7.92,https://tinyurl.com/28xbyzhl,1,1,-1,1,1,1,1,0,1,-1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1
8fde535a-21cf-4b7a-88c4-6f36b8d4b220,2024-11-19T06:38:49.807940,docs.google.com,9,8.81,https://docs.google.com/presentation/d/e/2PACX-1vQ1nX8V46xty86I7hiSyBK9m4qNaZWDnt_ZT55BMPhD9hc7WlTmrtWrT8recEDgtdidCaS0ERbBbQwA/pub?start=false&amp;loop=false&amp;delayms=3000,1,-1,1,1,1,1,1,0,1,-1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1
8a805ebe-417c-415f-b79b-ab38ff6c11c3,2024-11-19T06:38:57.606633,qrco.de,6,5.56,https://qrco.de/bfZ3OY,1,1,1,1,1,1,1,0,-1,1,1,1,0,-1,0,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1
f88c8fa4-7559-4aeb-9289-2be6266b05c8,2024-11-19T06:39:19.555113,rdes-pfr-kal37528-biasetembro945951.codeanyapp.com,0,0,https://rdes-pfr-kal37528-biasetembro945951.codeanyapp.com/wp-admin/dgt/CLAINDGGT/cold/in.php,1,-1,1,1,1,-1,1,0,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1
d5dbd442-9d0e-42c4-b86d-8069e5d7ed88,2024-11-19T06:39:27.453597,xennebrepiceu-4165.vercel.app,0,0,https://xennebrepiceu-4165.vercel.app/wix.yotix,1,1,1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1
9d1c8e8b-23ea-4543-8af9-e473f2d31cf9,2024-11-19T06:39:35.655850,joujiyeuhoprou-9952.vercel.app,0,0,https://joujiyeuhoprou-9952.vercel.app/vux.hovek,1,1,1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1
efb3cefa-0ed7-49f8-8187-b517910b3b34,2024-11-19T06:39:42.802928,feutreffaukata-6814.vercel.app,0,0,https://feutreffaukata-6814.vercel.app/gip.kidel,1,1,1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1
13893a9b-252d-47ef-924a-949bb63c0bf3,2024-11-19T06:40:01.068440,swisspass-ch-remov.codeanyapp.com,0,0,https://swisspass-ch-remov.codeanyapp.com/aa/d/sign.php,1,0,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1
9eadc8c5-13e4-4245-a857-c9f4e935e7fe,2024-11-19T06:40:20.672397,pub-c75b5893124e4c2cb9233f0097f1d214.r2.dev,0,0,https://pub-c75b5893124e4c2cb9233f0097f1d214.r2.dev/freshdocu%25%5E.html,1,0,1,1,1,-1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1
1b1253cd-a942-44b6-9ce6-0007b1854738,2024-11-19T06:40:32.705313,pub-5d464b03c9cb41c5971cfcbda02b7af2.r2.dev,0,0,https://pub-5d464b03c9cb41c5971cfcbda02b7af2.r2.dev/freshdocu%25%5E.html,1,0,1,1,1,-1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1
d6d5504a-00e0-46a7-aa18-8dc63b29400d,2024-11-19T06:40:47.474070,docs.google.com,9,8.81,https://docs.google.com/presentation/d/e/2PACX-1vRCKRa7Vc7MRdlE3xqe63gnzHHa89XRF6BE0NyQVlc2IOWz1iteK-JA2sC4X0t5n5D8ONntNxHR42Y0/pub?start=false&amp;loop=false&amp;delayms=3000,1,-1,1,1,1,1,1,0,1,-1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1
d8721ec8-fbc7-410c-a82f-2b805caf65f3,2024-11-19T06:41:00.063789,l.wl.co,4,3.74,https://l.wl.co/l?u=https://qr-codes.io/DPSf4A,1,1,1,1,-1,1,1,0,1,1,1,1,0,-1,0,1,1,-1,1,1,1,1,1,1,-1,0,1,1,0,1,1
15b616de-422c-4664-bc7a-dc0787871b27,2024-11-19T06:41:13.826445,p5gratist.com,1,1.45,https://p5gratist.com/,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,1
